GEOID,tract_name,total_jobs,resident_workers,jobs_worker_ratio,low_wage_jobs,medium_wage_jobs,high_wage_jobs,share_low_wage_jobs,share_low_wage_resident_workers,job_density_per_sq_mi,median_rent,median_household_income,affordable_rent_estimate,rent_affordability_gap,wage_housing_mismatch_flag,rent_burden_rate,poverty_rate,unemployment_rate,households_without_vehicles,no_vehicle_share,people_of_color_share,nh_white_share,nh_black_share,hispanic_share,bachelors_plus_share,hs_plus_share,transit_access_flag,nearest_stop_miles,stops_within_0_25_mi,stops_within_0_5_mi,routes_within_0_5_mi,transit_metric_status,spatial_mismatch_score_equal,spatial_mismatch_score_custom,spatial_mismatch_score,spatial_mismatch_tier,opportunity_access_index,opportunity_access_tier,area_sq_mi,centroid_lon,centroid_lat
31055004000,Census Tract 40,3250,1450,2.2413793103448274,710,865,1675,0.21846153846153846,0.22620689655172413,8469.426351061355,1013.0,36997.0,924.925,88.07500000000005,True,0.4221267454350161,0.276219512195122,0.0388529139685476,357.0,0.1571302816901408,0.3635536688902365,0.6364463311097635,0.1646452395391146,0.1140084899939357,0.4513466550825369,0.9044309296264118,,,,,,GTFS unavailable - placeholder,48.8,51.6,51.6,Moderate,50.6,Moderate,0.38373319104341974,-95.95469432953004,41.25619279548795
31055004200,Census Tract 42,4873,759,6.420289855072464,201,581,4091,0.04124769136055818,0.233201581027668,25734.220852328297,980.0,51957.0,1298.925,-318.92499999999995,False,0.5316698656429942,0.1843107387661843,0.0816929133858267,98.0,0.1342465753424657,0.3986636971046771,0.6013363028953229,0.0965107646622123,0.2219747587230883,0.4238721804511278,0.9238721804511278,,,,,,GTFS unavailable - placeholder,34.3,36.3,36.3,Moderate,70.5,Higher,0.18935875416485037,-95.9632702790482,41.25291069767392
31055004300,Census Tract 43,2365,1408,1.6796875,465,834,1066,0.19661733615221988,0.18323863636363635,6325.113054029975,1232.0,49878.0,1246.95,-14.950000000000045,False,0.4461839530332681,0.166015625,0.007063572149344,285.0,0.1486697965571205,0.2593500919681177,0.7406499080318822,0.0935009196811771,0.0493562231759656,0.6199170124481328,0.9149377593360996,,,,,,GTFS unavailable - placeholder,40.1,43.2,43.2,Moderate,55.8,Moderate,0.3739063602180465,-95.97071605354459,41.25433103568917
31055004500,Census Tract 45,409,1659,0.24653405666063893,95,109,205,0.23227383863080683,0.17600964436407474,1058.6838013940628,1264.0,64412.0,1610.3,-346.29999999999995,False,0.5456053067993366,0.1063029162746942,0.0568004168837936,117.0,0.0677083333333333,0.1297567061759201,0.8702432938240798,0.0330630068621335,0.024329382407985,0.6428571428571429,0.9705627705627704,,,,,,GTFS unavailable - placeholder,33.6,38.6,38.6,Moderate,56.5,Moderate,0.38632875978779824,-95.99441023530979,41.25364378823309
31055004600,Census Tract 46,819,1223,0.669664758789861,253,236,330,0.3089133089133089,0.18969746524938674,1101.5426648153439,1040.0,113550.0,2838.75,-1798.75,False,0.2876712328767123,0.065757818765036,0.0167417900837089,49.0,0.0424978317432784,0.198075380914194,0.8019246190858059,0.0400962309542902,0.0144346431435445,0.6703539823008849,0.9673672566371682,,,,,,GTFS unavailable - placeholder,29.7,35.0,35.0,Moderate,55.0,Moderate,0.7435027495165539,-96.00824731749391,41.254288968247764
31055007102,Census Tract 71.02,879,1746,0.5034364261168385,108,281,490,0.12286689419795221,0.17525773195876287,368.551599898542,1339.0,88844.0,2221.1,-882.0999999999999,False,0.3866666666666666,0.077634529147982,0.0250436808386721,28.0,0.0228571428571428,0.5381165919282511,0.4618834080717489,0.0302690582959641,0.460762331838565,0.2039215686274509,0.8501089324618737,,,,,,GTFS unavailable - placeholder,29.0,34.7,34.7,Moderate,64.4,Moderate,2.385012031536367,-95.99866835234171,41.19674944039495
31055007460,Census Tract 74.60,575,2340,0.24572649572649571,221,202,152,0.3843478260869565,0.18675213675213675,574.3051643439226,1476.0,172619.0,4315.474999999999,-2839.4749999999995,False,0.391304347826087,0.0378029797642873,0.0176151761517615,10.0,0.0071225071225071,0.1563264398487881,0.8436735601512119,0.0024460751612185,0.0391372025794974,0.6532754252623959,0.979370249728556,,,,,,GTFS unavailable - placeholder,26.6,32.7,32.7,Lower,52.8,Moderate,1.0012098718577103,-96.18608927955825,41.196352322546794
31055003600,Census Tract 36,1000,2195,0.45558086560364464,325,242,433,0.325,0.16719817767653758,1374.860467726709,1611.0,89421.0,2235.525,-624.5250000000001,False,0.2997032640949555,0.0498159509202454,0.0175712612260835,110.0,0.054617676266137,0.1694417238001958,0.8305582761998042,0.0430950048971596,0.0325661116552399,0.5537726186411744,0.9747354045749402,,,,,,GTFS unavailable - placeholder,30.3,35.4,35.4,Moderate,53.3,Moderate,0.7273465369569251,-95.99954994825586,41.24440855170522
31055003700,Census Tract 37,353,1337,0.26402393418100223,114,105,134,0.32294617563739375,0.18100224382946897,929.6266560420079,1317.0,95208.0,2380.2,-1063.1999999999998,False,0.3659420289855072,0.0369881109643328,0.0432692307692307,15.0,0.0132042253521126,0.0717745486569793,0.9282254513430208,0.0101276970497578,0.038749449581682,0.537180910099889,0.9495005549389568,,,,,,GTFS unavailable - placeholder,27.0,32.9,32.9,Lower,55.4,Moderate,0.37972233014803813,-95.98501120000097,41.24490916920812
31055003800,Census Tract 38,2895,1524,1.8996062992125984,131,360,2404,0.045250431778929186,0.20866141732283464,3914.5702571774623,1048.0,64527.0,1613.175,-565.175,False,0.3141176470588235,0.1597890164443065,0.0585585585585585,151.0,0.1003322259136212,0.4283356258596974,0.5716643741403026,0.0740027510316368,0.2836313617606602,0.3419452887537993,0.8495440729483282,,,,,,GTFS unavailable - placeholder,36.1,40.0,40.0,Moderate,65.7,Moderate,0.739544780092258,-95.96239466117471,41.243898611586864
31055006302,Census Tract 63.02,886,1957,0.45273377618804295,236,458,192,0.26636568848758463,0.2064384261624936,961.2914769689519,1073.0,61581.0,1539.525,-466.5250000000001,False,0.6463595839524517,0.1024734982332155,0.0952179432924248,263.0,0.1592009685230024,0.7605749486652977,0.2394250513347022,0.3997946611909651,0.0985626283367556,0.2346904998344919,0.7706057596822244,,,,,,GTFS unavailable - placeholder,39.9,43.1,43.1,Moderate,50.3,Moderate,0.9216767455315911,-95.99939332688928,41.304242826922746
31055006400,Census Tract 64,1001,2445,0.40940695296523516,395,340,266,0.3946053946053946,0.18936605316973415,945.9776842483185,1122.0,61599.0,1539.975,-417.9749999999999,False,0.5138888888888888,0.0410703173615432,0.0632737276478679,93.0,0.0367153572838531,0.2097075295581829,0.790292470441817,0.0925119269861024,0.0406554656710226,0.3673758865248226,0.9273758865248228,,,,,,GTFS unavailable - placeholder,28.7,34.2,34.2,Moderate,51.0,Moderate,1.0581644965498342,-96.01357209148453,41.2694963594824
31055007312,Census Tract 73.12,2929,1162,2.5206540447504304,639,968,1322,0.21816319562990782,0.22117039586919104,2658.8097073601084,1061.0,45941.0,1148.525,-87.52500000000009,False,0.8090040927694406,0.126163007071083,0.0008467400508044,209.0,0.1774193548387097,0.4535012967765839,0.5464987032234161,0.4016302334197851,0.0033345683586513,0.2601043024771838,0.877444589308996,,,,,,GTFS unavailable - placeholder,39.7,42.0,42.0,Moderate,54.5,Moderate,1.1016207710886385,-96.06071642106019,41.31640825262988
31055007406,Census Tract 74.06,1596,2762,0.5778421433743663,500,545,551,0.3132832080200501,0.1875452570601014,1589.4196235569048,1099.0,72075.0,1801.875,-702.875,False,0.7371541501976284,0.0734834785467696,0.0578747628083491,67.0,0.0268,0.1481600514221436,0.8518399485778564,0.0044994375703037,0.0891852804113771,0.5758212877792378,0.9626806833114324,,,,,,GTFS unavailable - placeholder,29.0,34.6,34.6,Moderate,55.5,Moderate,1.0041401127465441,-96.13021618989423,41.24110982280779
31055007407,Census Tract 74.07,1782,1801,0.9894503053858967,325,471,986,0.18237934904601572,0.1793448084397557,1804.7933490885798,1234.0,64570.0,1614.25,-380.25,False,0.5123287671232877,0.064644173518571,0.0657127715951245,134.0,0.0829207920792079,0.1726679897930252,0.8273320102069748,0.094414516586334,0.0280691806067479,0.4341680129240711,0.9361873990306948,,,,,,GTFS unavailable - placeholder,32.3,36.7,36.7,Moderate,59.1,Moderate,0.9873706598597062,-96.1082757027084,41.240107648634094
31055007408,Census Tract 74.08,2061,2297,0.8972572921201567,786,671,604,0.3813682678311499,0.19198955158902917,2428.449367479629,1261.0,62969.0,1574.225,-313.2249999999999,False,0.5382262996941896,0.142216527866752,0.0069713400464756,117.0,0.0601851851851851,0.2778133674994661,0.7221866325005338,0.0535981208626948,0.1513986760623532,0.2605820105820106,0.9146825396825397,,,,,,GTFS unavailable - placeholder,33.7,38.6,38.6,Moderate,51.0,Moderate,0.8486897143501134,-96.11045135294184,41.229057270562386
31055003000,Census Tract 30,174,3375,0.051555555555555556,36,88,50,0.20689655172413793,0.18725925925925926,184.01019332218385,1626.0,71199.0,1779.975,-153.9749999999999,False,0.3882113821138211,0.088209823085488,0.0941593886462882,65.0,0.0277422108408023,0.728744939271255,0.2712550607287449,0.0399950926266715,0.6754999386578334,0.1041102077687443,0.7007678410117435,,,,,,GTFS unavailable - placeholder,30.2,36.0,36.0,Moderate,59.6,Moderate,0.9455997891124598,-95.97091335756122,41.199516836347065
31055003100,Census Tract 31,6906,1747,3.953062392673154,886,1408,4612,0.12829423689545322,0.22152261018889524,4562.001769969906,1216.0,60385.0,1509.625,-293.625,False,0.3741007194244604,0.1471904525111884,0.0521243977222952,165.0,0.1133241758241758,0.6675715695952615,0.3324284304047384,0.0310957551826258,0.6147581441263573,0.098896769109535,0.6713947990543735,,,,,,GTFS unavailable - placeholder,34.2,37.3,37.3,Moderate,64.1,Moderate,1.513809145244053,-95.96567138832107,41.215005902907066
31055003200,Census Tract 32,962,843,1.1411625148279954,177,316,469,0.183991683991684,0.2206405693950178,1759.5707604240788,775.0,43571.0,1089.275,-314.2750000000001,False,0.4025641025641026,0.1487603305785124,0.0761834319526627,307.0,0.307,0.8117550349362926,0.1882449650637073,0.0468557336621455,0.7172215371968763,0.1213662790697674,0.6613372093023255,,,,,,GTFS unavailable - placeholder,51.6,51.9,51.9,Moderate,47.0,Moderate,0.54672424754782,-95.95152958036024,41.21754734824022
31055003300,Census Tract 33,617,882,0.699546485260771,166,173,278,0.26904376012965964,0.20068027210884354,1146.7538753370957,936.0,50662.0,1266.55,-330.54999999999995,False,0.1299435028248587,0.2405172413793103,0.0738461538461538,75.0,0.1256281407035175,0.7911283376399656,0.2088716623600344,0.1037898363479758,0.6503014642549526,0.1082251082251082,0.6441558441558441,,,,,,GTFS unavailable - placeholder,42.4,46.1,46.1,Moderate,52.3,Moderate,0.5380404751792348,-95.949737489722,41.23908336598696
31055003402,Census Tract 34.02,206,1365,0.1509157509157509,65,81,60,0.3155339805825243,0.18095238095238095,512.8050797299696,1577.0,88417.0,2210.425,-633.4250000000002,False,0.4,0.0322467577988082,0.02030124426981,20.0,0.0199401794616151,0.4013864818024263,0.5986135181975737,0.0298093587521663,0.3483535528596187,0.2640901771336554,0.8368223295759528,,,,,,GTFS unavailable - placeholder,27.4,33.3,33.3,Lower,55.2,Moderate,0.40171208933514163,-95.96011867565923,41.23400894596595
31055003500,Census Tract 35,721,2303,0.3130699088145897,165,266,290,0.2288488210818308,0.17802865827181938,641.3831821605413,1201.0,60730.0,1518.25,-317.25,False,0.5464632454923717,0.1648122392211404,0.0084575110753121,130.0,0.0665301944728761,0.385025498377376,0.614974501622624,0.1094112192860454,0.2313398238293926,0.3221258134490238,0.85647143890094,,,,,,GTFS unavailable - placeholder,35.6,40.6,40.6,Moderate,56.9,Moderate,1.1241329988904047,-95.98988251639413,41.23447522128224
31055007442,Census Tract 74.42,1274,2599,0.49018853405155827,287,378,609,0.22527472527472528,0.18122354751827627,1268.5960385597693,,119875.0,2996.875,,,0.3191489361702128,0.0140733399405351,0.0439918533604887,48.0,0.0262438490978676,0.2251734390485629,0.7748265609514371,0.0610505450941526,0.0291377601585728,0.5548726953467954,0.987123207491952,,,,,,GTFS unavailable - placeholder,26.8,32.5,32.5,Lower,59.5,Moderate,1.0042597968746345,-96.14917310808637,41.26932505407697
31055007443,Census Tract 74.43,2350,1656,1.4190821256038648,641,697,1012,0.27276595744680854,0.19021739130434784,2362.8336239838154,1121.0,105819.0,2645.475,-1524.475,False,0.5476718403547672,0.0150445194964691,0.0194070080862533,96.0,0.0628683693516699,0.1467275494672755,0.8532724505327245,0.0350076103500761,0.0289193302891933,0.6376811594202898,0.9951690821256038,,,,,,GTFS unavailable - placeholder,28.4,33.2,33.2,Lower,56.6,Moderate,0.9945685452189489,-96.11098531642799,41.27062331643712
31055007317,Census Tract 73.17,1277,2617,0.48796331677493315,172,399,706,0.13469068128425998,0.1700420328620558,44.993304975883,1773.0,102781.0,2569.525,-796.5250000000001,False,0.3887147335423197,0.0354019158683881,0.0007457121551081,109.0,0.059400544959128,0.3269471053727614,0.6730528946272386,0.0753852561432736,0.1124531445231153,0.3670546105640107,0.9671739779170396,,,,,,GTFS unavailable - placeholder,30.0,35.1,35.1,Moderate,61.8,Moderate,28.382000403937624,-96.08745598381599,41.36723269902311
31055007314,Census Tract 73.14,209,2636,0.07928679817905918,52,74,83,0.24880382775119617,0.16919575113808802,206.7938874082532,2025.0,122381.0,3059.525,-1034.525,False,0.2105263157894736,0.020337751952061,0.0478100969575392,13.0,0.0074370709382151,0.2339928057553957,0.7660071942446043,0.0758992805755395,0.0712230215827338,0.5218375930119702,0.9890003235198964,,,,,,GTFS unavailable - placeholder,26.1,32.3,32.3,Lower,58.8,Moderate,1.0106681711891778,-96.1475719999781,41.32625420750534
31055007470,Census Tract 74.70,1056,3403,0.3103144284454893,354,402,300,0.3352272727272727,0.15574493094328534,1058.3771745823624,1404.0,91736.0,2293.4,-889.4000000000001,False,0.3770364623739333,0.0299695960619661,0.0121654501216545,17.0,0.0062408223201174,0.2454032141305921,0.7545967858694078,0.0305487186911828,0.0658751990734037,0.4423545032086745,0.976322195175924,,,,,,GTFS unavailable - placeholder,26.2,32.2,32.2,Lower,55.2,Moderate,0.9977539438307517,-96.146873188671,41.29988039621335
31055007516,Census Tract 75.16,439,2365,0.18562367864693446,68,110,261,0.1548974943052392,0.18308668076109938,224.96073963223859,2154.0,139290.0,3482.25,-1328.25,False,0.268041237113402,0.0411588871004828,0.0338582677165354,60.0,0.0399201596806387,0.2259681093394077,0.7740318906605923,0.0150341685649202,0.0501138952164009,0.5730627306273063,0.9538745387453874,,,,,,GTFS unavailable - placeholder,29.2,34.7,34.7,Moderate,61.5,Moderate,1.951451620925805,-96.21365570911644,41.21149550907768
31055007315,Census Tract 73.15,811,2950,0.27491525423728813,229,196,386,0.28236744759556104,0.14508474576271185,202.87578921083804,1420.0,108149.0,2703.725,-1283.725,False,0.2880658436213992,0.0102855116155346,0.0131868131868131,42.0,0.0173124484748557,0.2975704912218478,0.7024295087781521,0.0693385352012768,0.0723532541230714,0.4967664670658682,0.9439520958083832,,,,,,GTFS unavailable - placeholder,26.3,32.1,32.1,Lower,57.0,Moderate,3.997519877333272,-96.12043837271047,41.31966111815559
31055007318,Census Tract 73.18,1454,5081,0.2861641409171423,458,315,681,0.3149931224209078,0.1633536705372958,111.96574555206917,,146250.0,3656.25,,,0.1131221719457013,0.0546827532332262,0.0082020997375328,113.0,0.0286003543406732,0.1475056102192301,0.8524943897807699,0.0517003279820473,0.027187985499741,0.5855467170014831,0.9861129836861264,,,,,,GTFS unavailable - placeholder,28.8,34.4,34.4,Moderate,54.9,Moderate,12.986114573084532,-96.17667458123762,41.3585714000148
31055007316,Census Tract 73.16,212,2331,0.09094809094809095,47,87,78,0.22169811320754718,0.154011154011154,211.05059209255214,1592.0,142778.0,3569.4500000000003,-1977.4500000000003,False,0.0596026490066225,0.0058379956215032,0.0257109466303077,8.0,0.0052219321148825,0.2172857489681962,0.7827142510318038,0.1456664238892935,0.0269482884195193,0.6150552978951124,0.994291830181948,,,,,,GTFS unavailable - placeholder,25.4,31.6,31.6,Lower,60.2,Moderate,1.0044984849274032,-96.14553501818231,41.31413961818284
31055007509,Census Tract 75.09,1807,3674,0.4918345127925966,215,262,1330,0.11898173768677366,0.1799129014697877,150.27023575811435,2205.0,179444.0,4486.099999999999,-2281.0999999999995,False,0.8608695652173913,0.0126326963906581,0.0043355733795794,40.0,0.0136239782016348,0.0912951167728237,0.9087048832271762,0.0008492569002123,0.0305732484076433,0.7031500266951415,0.99074568428546,,,,,,GTFS unavailable - placeholder,25.8,31.7,31.7,Lower,65.1,Moderate,12.02500276174901,-96.26416952512636,41.224866424665244
31055003900,Census Tract 39,270,934,0.2890792291220557,58,131,81,0.21481481481481482,0.23875802997858672,1453.3892733187056,1176.0,54713.0,1367.8249999999998,-191.82499999999982,False,0.4061251664447403,0.2134733158355205,0.0454545454545454,106.0,0.1120507399577167,0.5963620614984841,0.4036379385015158,0.1035080121264616,0.429623213512343,0.3205705705705706,0.8003003003003003,,,,,,GTFS unavailable - placeholder,40.8,45.0,45.0,Moderate,55.0,Moderate,0.18577266597232772,-95.95346230771277,41.250639969270956
31055007508,Census Tract 75.08,1036,1432,0.723463687150838,198,203,635,0.19111969111969113,0.20391061452513967,36.85977514698346,1382.0,111889.0,2797.225,-1415.225,False,0.2342342342342342,0.0395625603087809,0.0766283524904214,27.0,0.020377358490566,0.0923126407204889,0.907687359279511,0.0147957542618205,0.02733998070119,0.40468364831553,0.9794576828266228,,,,,,GTFS unavailable - placeholder,27.1,32.8,32.8,Lower,61.7,Moderate,28.10651980021057,-96.31631742485942,41.24471985750973
31055006804,Census Tract 68.04,466,848,0.5495283018867925,125,159,182,0.26824034334763946,0.17570754716981132,444.10528792555675,,206705.0,5167.625,,,0.0,0.0096866096866096,0.0157563025210084,0.0,0.0,0.1367521367521367,0.8632478632478633,0.0091168091168091,0.0672364672364672,0.7741116751269036,0.9898477157360406,,,,,,GTFS unavailable - placeholder,24.7,30.8,30.8,Lower,59.0,Moderate,1.0493007236565788,-96.06969699088462,41.24067193007469
31055005902,Census Tract 59.02,255,1004,0.2539840637450199,62,103,90,0.24313725490196078,0.26593625498007967,418.0306043028089,1138.0,57545.0,1438.625,-300.625,False,0.5961538461538461,0.2160356347438752,0.0907194994786235,110.0,0.1447368421052631,0.8013363028953229,0.198663697104677,0.4374164810690423,0.2538975501113585,0.1874062968515742,0.7293853073463268,,,,,,GTFS unavailable - placeholder,43.3,46.9,46.9,Moderate,51.9,Moderate,0.6100031848751571,-95.96364632195134,41.294316271221724
31055007441,Census Tract 74.41,681,1334,0.5104947526236882,47,148,486,0.06901615271659324,0.15967016491754124,682.7072034087292,,152800.0,3820.0,,,0.0,0.0115894039735099,0.0126475548060708,10.0,0.0126262626262626,0.1514900662251656,0.8485099337748344,0.0037251655629139,0.0198675496688741,0.6851620947630923,0.9825436408977556,,,,,,GTFS unavailable - placeholder,25.7,31.6,31.6,Lower,67.4,Higher,0.9974993622445973,-96.1686399024348,41.267952768312995
31055007505,Census Tract 75.05,570,2506,0.22745411013567438,96,122,352,0.16842105263157894,0.19034317637669593,17.581786545698996,1513.0,152301.0,3807.525,-2294.525,False,0.1601941747572815,0.0527988698569662,0.0130315500685871,34.0,0.0183288409703504,0.1442698216493024,0.8557301783506975,0.0183648242980752,0.0406145152745894,0.5906779661016949,0.9915254237288136,,,,,,GTFS unavailable - placeholder,28.0,33.9,33.9,Moderate,62.1,Moderate,32.419913557615004,-96.26894147686059,41.35375873611588
31055007451,Census Tract 74.51,4615,2709,1.703580657069029,986,1120,2509,0.21365113759479956,0.18124769287559986,2101.793459833074,1448.0,89083.0,2227.075,-779.0749999999998,False,0.5566778900112234,0.0447820082856579,0.0,28.0,0.0117696511139134,0.2089169461432235,0.7910830538567765,0.040836456894851,0.125863089366739,0.470282114489181,0.961380443714051,,,,,,GTFS unavailable - placeholder,25.5,31.1,31.1,Lower,62.5,Moderate,2.1957438198359065,-96.17877225776105,41.22540392268979
31055007468,Census Tract 74.68,616,1282,0.48049921996879874,145,190,281,0.2353896103896104,0.19578783151326054,1040.3580212800562,1072.0,90625.0,2265.625,-1193.625,False,0.6294416243654822,0.0271653543307086,0.0223390275952693,10.0,0.0096525096525096,0.240015661707126,0.7599843382928739,0.0144870790916209,0.2165231010180109,0.220898754737412,0.92203573362209,,,,,,GTFS unavailable - placeholder,26.1,32.1,32.1,Lower,59.9,Moderate,0.5921038598251723,-96.0345160897415,41.19377208975564
31055007452,Census Tract 74.52,1177,2657,0.44298080541964624,587,324,266,0.49872557349192864,0.18893488897252542,892.1409341450446,1073.0,157250.0,3931.25,-2858.25,False,0.2043010752688172,0.0190979276716781,0.0297435897435897,62.0,0.0351872871736662,0.2416025900445163,0.7583974099554837,0.0204370700121408,0.0507891541885876,0.645366444579043,0.9857662023016354,,,,,,GTFS unavailable - placeholder,27.7,33.2,33.2,Lower,46.3,Moderate,1.3192982800726896,-96.18934707667873,41.22374692333149
31055007101,Census Tract 71.01,1719,1567,1.0970006381620931,366,585,768,0.21291448516579406,0.19272495213784302,1408.8121641965784,1280.0,66313.0,1657.8249999999998,-377.8249999999998,False,0.2456140350877192,0.1621951219512195,0.0438782731776362,62.0,0.0508196721311475,0.5063779293978048,0.4936220706021952,0.0068229012162563,0.4773064372589736,0.1004444444444444,0.7177777777777777,,,,,,GTFS unavailable - placeholder,33.5,38.5,38.5,Moderate,59.6,Moderate,1.2201768579846957,-95.99789156154633,41.208723630768674
31055006503,Census Tract 65.03,687,1328,0.5173192771084337,228,298,161,0.3318777292576419,0.18147590361445784,487.05156029255113,1313.0,93148.0,2328.7,-1015.6999999999998,False,0.1707317073170731,0.1403887688984881,0.0537084398976982,34.0,0.0307414104882459,0.2249820014398847,0.7750179985601152,0.0673146148308135,0.074154067674586,0.3394402035623409,0.9826972010178116,,,,,,GTFS unavailable - placeholder,31.9,37.4,37.4,Moderate,54.3,Moderate,1.4105282807991588,-96.04031793784753,41.30346268912979
31055006504,Census Tract 65.04,1777,1757,1.0113830392714855,471,628,678,0.265053460889139,0.19237336368810473,1256.537682814523,1142.0,70173.0,1754.3249999999998,-612.3249999999998,False,0.4850136239782016,0.2674952715482302,0.0069645966337782,157.0,0.1088011088011088,0.2684491978609625,0.7315508021390374,0.0542780748663101,0.1481283422459893,0.3487894952810833,0.9606073040623716,,,,,,GTFS unavailable - placeholder,41.8,45.8,45.8,Moderate,53.9,Moderate,1.4142035088193232,-96.03841287695151,41.29444565128773
31055006505,Census Tract 65.05,1972,745,2.646979865771812,412,503,1057,0.20892494929006086,0.1959731543624161,1603.8604093884146,1107.0,67317.0,1682.925,-575.925,False,0.7172619047619048,0.089699074074074,0.0874384236453202,180.0,0.2272727272727272,0.4426229508196722,0.5573770491803278,0.2005464480874317,0.1349726775956284,0.3359430604982206,0.896797153024911,,,,,,GTFS unavailable - placeholder,41.8,43.2,43.2,Moderate,52.4,Moderate,1.2295334359877146,-96.01266983696159,41.32496317392053
31055006506,Census Tract 65.06,725,1629,0.44505831798649476,137,267,321,0.1889655172413793,0.23511356660527932,886.0689418388537,883.0,32419.0,810.4749999999999,72.52500000000009,True,0.5724962630792227,0.3382441371016236,0.0826627651792245,244.0,0.1706293706293706,0.6576655052264808,0.3423344947735192,0.3841463414634146,0.0693960511033681,0.1931863727454909,0.8064128256513026,,,,,,GTFS unavailable - placeholder,53.4,56.5,56.5,Moderate,49.4,Moderate,0.8182207566099899,-96.01380764208301,41.310881663185015
31055006603,Census Tract 66.03,712,1293,0.5506573859242073,157,273,282,0.2205056179775281,0.23047177107501934,1177.1813560062437,938.0,35804.0,895.0999999999999,42.90000000000009,True,0.5319351763584366,0.2421751501738855,0.0433854907539118,201.0,0.1417489421720733,0.5074249605055292,0.4925750394944708,0.2966824644549763,0.1317535545023696,0.1805845511482254,0.9618997912317327,,,,,,GTFS unavailable - placeholder,46.0,49.5,49.5,Moderate,51.2,Moderate,0.6048345876081167,-96.039270157916,41.281156593990545
31055007444,Census Tract 74.44,4818,2703,1.7824639289678135,692,1079,3047,0.14362806143628062,0.18312985571587126,4932.888944168289,1212.0,50271.0,1256.775,-44.77500000000009,False,0.5038532110091744,0.1224137931034482,0.0226426799007444,319.0,0.1111111111111111,0.3137931034482758,0.6862068965517242,0.1114224137931034,0.0191810344827586,0.4989140552280484,0.9686627365808254,,,,,,GTFS unavailable - placeholder,35.6,39.3,39.3,Moderate,60.5,Moderate,0.9767096025333976,-96.08776024999108,41.26937410481723
31055007445,Census Tract 74.45,6224,1257,4.9514717581543355,1262,1408,3554,0.20276349614395886,0.23309466984884647,6124.27383999203,1152.0,55953.0,1398.8249999999998,-246.82499999999982,False,0.6765676567656765,0.0603674540682414,0.0461653015636634,191.0,0.1574608408903545,0.4038245219347581,0.5961754780652418,0.1754780652418447,0.1469816272965879,0.4020559680182752,0.945174186179326,,,,,,GTFS unavailable - placeholder,33.0,35.0,35.0,Moderate,59.7,Moderate,1.0162837525906745,-96.07513130952319,41.269364412693186
31055007446,Census Tract 74.46,189,2225,0.08494382022471911,59,49,81,0.31216931216931215,0.17393258426966293,191.5508957299037,1531.0,165000.0,4125.0,-2594.0,False,0.508130081300813,0.0032795156407669,0.0092674315975286,35.0,0.0244072524407252,0.1339556004036327,0.8660443995963673,0.0027749747729566,0.0522199798183652,0.6951080773606371,0.9886234357224118,,,,,,GTFS unavailable - placeholder,26.7,32.5,32.5,Lower,55.0,Moderate,0.9866829349965527,-96.16912017048845,41.25634859085802
31055007447,Census Tract 74.47,136,1557,0.08734746307000642,19,61,56,0.13970588235294118,0.1689145793192036,270.27938736039926,1376.0,101016.0,2525.4,-1149.4,False,0.2543640897755611,0.0590941259731068,0.0269230769230769,0.0,0.0,0.254069355980184,0.745930644019816,0.0215852795470629,0.1762208067940552,0.5195979899497487,0.9889447236180904,,,,,,GTFS unavailable - placeholder,27.1,33.3,33.3,Lower,64.3,Moderate,0.5031830260095018,-96.15395934377578,41.25628754687942
31055007448,Census Tract 74.48,2434,1431,1.7009084556254368,457,605,1372,0.18775677896466722,0.20405310971348709,2467.467840531648,891.0,107257.0,2681.425,-1790.4250000000002,False,0.4842105263157895,0.0601503759398496,0.0,103.0,0.0802805923616523,0.0893512851897184,0.9106487148102816,0.0125458996328029,0.0624235006119951,0.5200873362445415,0.9890829694323144,,,,,,GTFS unavailable - placeholder,31.1,35.4,35.4,Moderate,60.0,Moderate,0.9864363620137651,-96.10853842853247,41.255272614242344
31055007449,Census Tract 74.49,5147,1418,3.6297602256699575,1417,1364,2366,0.2753060034971828,0.18124118476727785,5176.7288058637005,1820.0,110263.0,2756.5750000000003,-936.5750000000003,False,0.6287262872628726,0.0420242675347736,0.0410447761194029,26.0,0.0173333333333333,0.1468695143358689,0.8531304856641311,0.0,0.0497366881217086,0.6375545851528385,0.999603017070266,,,,,,GTFS unavailable - placeholder,23.6,28.6,28.6,Lower,62.1,Moderate,0.9942572216976044,-96.18526857811203,41.2427159843891
31055007450,Census Tract 74.50,462,1830,0.25245901639344265,91,95,276,0.19696969696969696,0.18688524590163935,598.5738557937641,2096.0,100083.0,2502.075,-406.0749999999998,False,0.8775510204081632,0.0401826484018264,0.0039772727272727,11.0,0.008654602675059,0.145814307458143,0.854185692541857,0.0398782343987823,0.0614916286149162,0.4085778781038374,0.9688487584650112,,,,,,GTFS unavailable - placeholder,26.8,32.8,32.8,Lower,61.4,Moderate,0.7718345790217406,-96.16745732604832,41.24146273911253
